http://lg.redeisp.com.br/,ML Online (AS 5546) *,router,ML Online (AS 5546),POST,addr,query,ping,trace,http://lg.redeisp.com.br//,ML,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,EsData (AS 2380) *,router,kj-gw,POST,addr,query,ping,trace,http://lg.redeisp.com.br//,EsData,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,AMSIX *,router,rtr1,POST,addr,query,ping,trace,http://lg.redeisp.com.br//,AMSIX,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,INXS peering LAN Munich *,router,INXS,POST,addr,query,ping,trace,http://lg.redeisp.com.br//,INXS peering Munich,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,LINX (UK) *,router,LINX (UK),POST,addr,query,ping,trace,http://lg.redeisp.com.br//,UK,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,LINX (Transit) *,router,LINX (Transit),POST,addr,query,ping,trace,http://lg.redeisp.com.br//,,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,LINX (Multicast) *,router,LINX (Multicast),POST,addr,query,ping,trace,http://lg.redeisp.com.br//,,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,BLNX *,router,zebra,POST,addr,query,ping,trace,http://lg.redeisp.com.br//,BLNX,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,"Amsterdam (NL), AMS-IX *",router,"Amsterdam (NL), AMS-IX",POST,addr,query,ping,trace,http://lg.redeisp.com.br//,Amsterdam NL AMS,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,"Amsterdam (NL), AMS-IX *",router,"Amsterdam (NL), AMS-IX",POST,addr,query,ping,trace,http://lg.redeisp.com.br//,Amsterdam NL AMS,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,"Copenhagen/Lyngby (DK), DIX #1 *",router,"Copenhagen/Lyngby (DK), DIX #1",POST,addr,query,ping,trace,http://lg.redeisp.com.br//,Copenhagen Lyngby DK DIX,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,"Copenhagen/Virum (DK), DIX #2 *",router,"Copenhagen/Virum (DK), DIX #2",POST,addr,query,ping,trace,http://lg.redeisp.com.br//,Copenhagen Virum DK DIX,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,"Frankfurt (DE), DE-CIX *",router,"Frankfurt (DE), DE-CIX",POST,addr,query,ping,trace,http://lg.redeisp.com.br//,Frankfurt DE DE CIX,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,"London (UK), LINX #1 *",router,"London (UK), LINX #1",POST,addr,query,ping,trace,http://lg.redeisp.com.br//,London UK,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,"London (UK), LINX #2 *",router,"London (UK), LINX #2",POST,addr,query,ping,trace,http://lg.redeisp.com.br//,London UK,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,New York 1 (US) *,router,New York 1 (US),POST,addr,query,ping,trace,http://lg.redeisp.com.br//,New York US,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,New York 2 (US) *,router,New York 2 (US),POST,addr,query,ping,trace,http://lg.redeisp.com.br//,New York US,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,New York 3 (US) *,router,New York 3 (US),POST,addr,query,ping,trace,http://lg.redeisp.com.br//,New York US,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,"Oslo (NO), NIX1 *",router,"Oslo (NO), NIX1",POST,addr,query,ping,trace,http://lg.redeisp.com.br//,Oslo NO NIX,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,"Oslo (NO), NIX2 *",router,"Oslo (NO), NIX2",POST,addr,query,ping,trace,http://lg.redeisp.com.br//,Oslo NO NIX,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,"Stockholm (SE), Netnod *",router,"Stockholm (SE), Netnod",POST,addr,query,ping,trace,http://lg.redeisp.com.br//,Stockholm SE Netnod,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,Amsterdam *,router,Amsterdam,POST,addr,query,ping,trace,http://lg.redeisp.com.br//,Amsterdam,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,Antwerp *,router,Antwerp,POST,addr,query,ping,trace,http://lg.redeisp.com.br//,Antwerp,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,Berlin *,router,Berlin,POST,addr,query,ping,trace,http://lg.redeisp.com.br//,Berlin,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,Brussels *,router,Brussels,POST,addr,query,ping,trace,http://lg.redeisp.com.br//,Brussels,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,Dublin *,router,Dublin,POST,addr,query,ping,trace,http://lg.redeisp.com.br//,Dublin,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,Frankfurt *,router,Frankfurt,POST,addr,query,ping,trace,http://lg.redeisp.com.br//,Frankfurt,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,Leiden *,router,Leiden,POST,addr,query,ping,trace,http://lg.redeisp.com.br//,Leiden,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,London *,router,London,POST,addr,query,ping,trace,http://lg.redeisp.com.br//,London,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,Munich *,router,Munich,POST,addr,query,ping,trace,http://lg.redeisp.com.br//,Munich,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,Rotterdam *,router,Rotterdam,POST,addr,query,ping,trace,http://lg.redeisp.com.br//,Rotterdam,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,D-GIX (DPT) *,router,D-GIX (DPT),POST,addr,query,ping,trace,http://lg.redeisp.com.br//,GIX DPT,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,D-GIX (FDDI) *,router,D-GIX (FDDI),POST,addr,query,ping,trace,http://lg.redeisp.com.br//,GIX FDDI,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,Davidov Electric (AS 12814) *,router,Davidov Electric (AS 12814),POST,addr,query,ping,trace,http://lg.redeisp.com.br//,Davidov,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,Hurricane Electric (AS 6939) *,router,Hurricane Electric (AS 6939),POST,addr,query,ping,trace,http://lg.redeisp.com.br//,,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,BBNplanet,router,BBNplanet,POST,addr,query,ping,trace,http://lg.redeisp.com.br//,BBNplanet,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,AT&amp;T,router,AT&amp;T,POST,addr,query,ping,trace,http://lg.redeisp.com.br//,AT&amp;T,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,CERFnet,router,CERFnet,POST,addr,query,ping,trace,http://lg.redeisp.com.br//,CERFnet,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,Global Crossing,router,Global Crossing,POST,addr,query,ping,trace,http://lg.redeisp.com.br//,,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,Oregon Exchange,router,Oregon Exchange,POST,addr,query,ping,trace,http://lg.redeisp.com.br//,Oregon,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,Energis,router,Energis,POST,addr,query,ping,trace,http://lg.redeisp.com.br//,Energis,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,Colt,router,Colt,POST,addr,query,ping,trace,http://lg.redeisp.com.br//,Colt,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,Nodus Network,router,Nodus Network,POST,addr,query,ping,trace,http://lg.redeisp.com.br//,Nodus,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,Exodus Communications,router,Exodus Communications,POST,addr,query,ping,trace,http://lg.redeisp.com.br//,,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,Exodus Communications - Asia Pacific,router,Exodus Communications - Asia Pacific,POST,addr,query,ping,trace,http://lg.redeisp.com.br//,,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,Exodus Communications - Europe,router,Exodus Communications - Europe,POST,addr,query,ping,trace,http://lg.redeisp.com.br//,Europe,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,SwiNOG/FRnOG,router,SwiNOG/FRnOG,POST,addr,query,ping,trace,http://lg.redeisp.com.br//,SwiNOG FRnOG,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,TISCALI (AS 3257),router,TISCALI (AS 3257),POST,addr,query,ping,trace,http://lg.redeisp.com.br//,TISCALI,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,TELUS Ontario (AS 852),router,TELUS Ontario (AS 852),POST,addr,query,ping,trace,http://lg.redeisp.com.br//,TELUS Ontario,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,Group Telecom,router,Group Telecom,POST,addr,query,ping,trace,http://lg.redeisp.com.br//,,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,Global Crossing (AS 3549),router,Global Crossing (AS 3549),POST,addr,query,ping,trace,http://lg.redeisp.com.br//,,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,Opentransit (AS 5511),router,Opentransit (AS 5511),POST,addr,query,ping,trace,http://lg.redeisp.com.br//,Opentransit,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,GT Group Telecom (AS 6539),router,GT Group Telecom (AS 6539),POST,addr,query,ping,trace,http://lg.redeisp.com.br//,,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,Data Telecom IPv6 *,router,Data Telecom IPv6,POST,addr,query,ping,trace,http://lg.redeisp.com.br//,,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,6TAP *,router,6TAP,POST,addr,query,ping,trace,http://lg.redeisp.com.br//,TAP,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,LavaNet *,router,LavaNet,POST,addr,query,ping,trace,http://lg.redeisp.com.br//,,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,iTk *,router,r1-gw.ipv6.itk.pl,POST,addr,query,ping,trace,http://lg.redeisp.com.br//,,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lg.redeisp.com.br/,EdisonTel IPv6 *,router,EdisonTel IPv6,POST,addr,query,ping,trace,http://lg.redeisp.com.br//,,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}"
http://lax.ggc.vpsaff.net/lookingglass/,,,,get,host,cmd,ping,tcptraceroute,http://lax.ggc.vpsaff.net/lookingglass//ajax.php,美国加利福尼亚洛杉矶,"{'host': '', 'cmd': 'host'}"
https://lg.my.controlvm.com,,,,get,host,cmd,ping,traceroute,https://lg.my.controlvm.com/ajax.php,Malaysia,"{'host': '', 'cmd': 'host'}"
https://www.yourlasthost.com/LookingGlass-FL/,,,,get,host,cmd,ping,traceroute,https://www.yourlasthost.com/LookingGlass-FL//ajax.php,Jacksonville Florida USA,"{'host': '', 'cmd': 'host'}"
https://www.yourlasthost.com/LookingGlass-Pune/,,,,get,host,cmd,ping,traceroute,https://www.yourlasthost.com/LookingGlass-Pune//ajax.php,Pune India,"{'host': '', 'cmd': 'host'}"
http://lg.ist.citynethost.com/,,,,get,host,cmd,ping,traceroute,http://lg.ist.citynethost.com//ajax.php,Istanbul,"{'host': '', 'cmd': 'host'}"
https://portal.inx.net.za/lg/rs1-dinx-ipv4/route-search,,,,GET,net,,,,https://portal.inx.net.za/lg/rs1-dinx-ipv4/route-search/#,,"{'net': '', 'source_selector': 'protocol', 'source': ''}"
http://dal.lg.virmach.com,,,,get,host,cmd,ping,traceroute,http://dal.lg.virmach.com/ajax.php,Dallas United States,"{'host': '', 'cmd': 'host'}"
http://lg.sr-ix.asia/,RS1,router,RS1,POST,addr,query,ping,,http://lg.sr-ix.asia//,RS,"{'query': 'ping', 'addr': '', 'protocol': 'IPv4', 'router': 'RS1'}"
http://lg.sr-ix.asia/,RS2,router,RS2,POST,addr,query,ping,,http://lg.sr-ix.asia//,RS,"{'query': 'ping', 'addr': '', 'protocol': 'IPv4', 'router': 'RS1'}"
https://lg-ist.codit.com.tr/,,,,get,host,cmd,ping,traceroute,https://lg-ist.codit.com.tr//ajax.php,GEBZE SOL,"{'host': '', 'cmd': 'host'}"
http://lg-sg.isplevel.com,,,,get,host,cmd,ping,traceroute,http://lg-sg.isplevel.com/ajax.php,Singapore,"{'host': '', 'cmd': 'host'}"
http://177.36.45.82/,edge-ebgp-brs01,router,0,get,query,command,ping,trace,http://177.36.45.82//,brs,"{'command': 'ping', 'query': '', 'protocol': 'ipv4', 'router': '0'}"
http://w52.gubo.org/LookingGlass/en.php,,,,get,host,cmd,ping,traceroute,http://w52.gubo.org/LookingGlass/ajax.php,San Jose US,"{'host': '', 'cmd': 'host'}"
http://lg-brazil.hybridserver.net/,,,,get,host,cmd,ping,traceroute,http://lg-brazil.hybridserver.net//ajax.php,Sao Paulo Brazil,"{'host': '', 'cmd': 'host'}"
http://olvps-kha.gubo.org/LookingGlass/,,,,get,host,cmd,ping,traceroute,http://olvps-kha.gubo.org/LookingGlass//ajax.php,Khabarovsk RU,"{'host': '', 'cmd': 'host'}"
https://portal.lonap.net/index.php/lg/rs1-ipv4/route-search,,,,GET,net,,,,https://portal.lonap.net/index.php/lg/rs1-ipv4/route-search/#,,"{'net': '', 'source_selector': 'protocol', 'source': ''}"
http://lg.jetelecom.com.br/,JET-GYN (Goiania),routers,router1,post,parameter,query,ping,traceroute,http://lg.jetelecom.com.br//execute.php,JET GYN Goiania,"{'parameter': '', 'dontlook': '', 'routers': 'router1', 'query': 'bgp'}"
http://lg.jetelecom.com.br/,JET-ANS (Anapolis),routers,router2,post,parameter,query,ping,traceroute,http://lg.jetelecom.com.br//execute.php,JET ANS Anapolis,"{'parameter': '', 'dontlook': '', 'routers': 'router1', 'query': 'bgp'}"
http://lg.jetelecom.com.br/,JET-BSA (Brasilia),routers,router3,post,parameter,query,ping,traceroute,http://lg.jetelecom.com.br//execute.php,JET BSA Brasilia,"{'parameter': '', 'dontlook': '', 'routers': 'router1', 'query': 'bgp'}"
http://lg.idola.net.id/,"ID, Jakarta - IDC Duren3 - Domestik",router,"ID, Jakarta - IDC Duren3 - Domestik",get,query,command,ping,trace,http://lg.idola.net.id//,ID Jakarta Duren Domestik,"{'command': 'ping', 'query': '', 'protocol': 'ipv4', 'router': 'ID, Jakarta - IDC Duren3 - Domestik'}"
http://lg.idola.net.id/,"ID, Tanggerang - TKN -  Taman Tekno",router,"ID, Batam - TKN, Taman Tekno",get,query,command,ping,trace,http://lg.idola.net.id//,ID Tanggerang TKN Taman Tekno,"{'command': 'ping', 'query': '', 'protocol': 'ipv4', 'router': 'ID, Jakarta - IDC Duren3 - Domestik'}"
http://lg.idola.net.id/,"ID, Batam - GPN -  Batam Graha Pena",router,"ID, Batam - GPN, Batam Graha Pena",get,query,command,ping,trace,http://lg.idola.net.id//,ID Batam GPN Batam Graha Pena,"{'command': 'ping', 'query': '', 'protocol': 'ipv4', 'router': 'ID, Jakarta - IDC Duren3 - Domestik'}"
http://lg.idola.net.id/,"SG, Singapore - EQN 1, Equinix Singapore",router,"SG, Singapore - EQN 1, Equinix Singapore",get,query,command,ping,trace,http://lg.idola.net.id//,Singapore EQN Singapore,"{'command': 'ping', 'query': '', 'protocol': 'ipv4', 'router': 'ID, Jakarta - IDC Duren3 - Domestik'}"
http://lg.idola.net.id/,"SG, Singapore - EQN 2, Equinix Singapore",router,"SG, Singapore - EQN 2, Equinix Singapore",get,query,command,ping,trace,http://lg.idola.net.id//,Singapore EQN Singapore,"{'command': 'ping', 'query': '', 'protocol': 'ipv4', 'router': 'ID, Jakarta - IDC Duren3 - Domestik'}"
https://lg.ams.innoscale.net/,,,,get,host,cmd,ping,traceroute,https://lg.ams.innoscale.net//ajax.php,Amsterdam Netherlands,"{'host': '', 'cmd': 'host'}"
http://lg.idola.net.id,"ID, Jakarta - IDC Duren3 - Domestik",router,"ID, Jakarta - IDC Duren3 - Domestik",get,query,command,ping,trace,http://lg.idola.net.id/,ID Jakarta Duren Domestik,"{'command': 'ping', 'query': '', 'protocol': 'ipv4', 'router': 'ID, Jakarta - IDC Duren3 - Domestik'}"
http://lg.idola.net.id,"ID, Tanggerang - TKN -  Taman Tekno",router,"ID, Batam - TKN, Taman Tekno",get,query,command,ping,trace,http://lg.idola.net.id/,ID Tanggerang TKN Taman Tekno,"{'command': 'ping', 'query': '', 'protocol': 'ipv4', 'router': 'ID, Jakarta - IDC Duren3 - Domestik'}"
http://lg.idola.net.id,"ID, Batam - GPN -  Batam Graha Pena",router,"ID, Batam - GPN, Batam Graha Pena",get,query,command,ping,trace,http://lg.idola.net.id/,ID Batam GPN Batam Graha Pena,"{'command': 'ping', 'query': '', 'protocol': 'ipv4', 'router': 'ID, Jakarta - IDC Duren3 - Domestik'}"
http://lg.idola.net.id,"SG, Singapore - EQN 1, Equinix Singapore",router,"SG, Singapore - EQN 1, Equinix Singapore",get,query,command,ping,trace,http://lg.idola.net.id/,Singapore EQN Singapore,"{'command': 'ping', 'query': '', 'protocol': 'ipv4', 'router': 'ID, Jakarta - IDC Duren3 - Domestik'}"
http://lg.idola.net.id,"SG, Singapore - EQN 2, Equinix Singapore",router,"SG, Singapore - EQN 2, Equinix Singapore",get,query,command,ping,trace,http://lg.idola.net.id/,Singapore EQN Singapore,"{'command': 'ping', 'query': '', 'protocol': 'ipv4', 'router': 'ID, Jakarta - IDC Duren3 - Domestik'}"
http://w34.gubo.org/LookingGlass/,,,,get,host,cmd,ping,traceroute,http://w34.gubo.org/LookingGlass//ajax.php,Los Angeles,"{'host': '', 'cmd': 'host'}"
http://lg.dal1.servermania.com/,,,,get,host,cmd,ping,traceroute,http://lg.dal1.servermania.com//ajax.php,DFW Dallas TX,"{'host': '', 'cmd': 'host'}"
http://lg.abelohost.com/?lang=es,,,,get,host,cmd,ping,traceroute,http://lg.abelohost.com/?lang=es/ajax.php,,"{'host': '', 'cmd': 'host'}"
http://lg.windstreamcommunication.net/,Dhaka Router 1,routers,router1,post,parameter,query,ping,traceroute,http://lg.windstreamcommunication.net//execute.php,Dhaka,"{'parameter': '223.91.34.198', 'dontlook': '', 'routers': 'router1', 'query': 'bgp'}"
http://lg.windstreamcommunication.net/,Dhaka Router 2,routers,router2,post,parameter,query,ping,traceroute,http://lg.windstreamcommunication.net//execute.php,Dhaka,"{'parameter': '223.91.34.198', 'dontlook': '', 'routers': 'router1', 'query': 'bgp'}"
http://lg.abelohost.com/?lang=cn,,,,get,host,cmd,ping,traceroute,http://lg.abelohost.com/?lang=cn/ajax.php,NL,"{'host': '', 'cmd': 'host'}"
https://portal.gr-ix.gr/lg/rs0-vlan505-ipv6/route-search,,,,GET,net,,,,https://portal.gr-ix.gr/lg/rs0-vlan505-ipv6/route-search/#,,"{'net': '', 'source_selector': 'protocol', 'source': ''}"
https://portal.gr-ix.gr/lg/rsx-thess-vlan400-ipv6/route-search,,,,GET,net,,,,https://portal.gr-ix.gr/lg/rsx-thess-vlan400-ipv6/route-search/#,,"{'net': '', 'source_selector': 'protocol', 'source': ''}"
https://portal.gr-ix.gr/lg/rs0-thess-vlan400-ipv6/route-search,,,,GET,net,,,,https://portal.gr-ix.gr/lg/rs0-thess-vlan400-ipv6/route-search/#,,"{'net': '', 'source_selector': 'protocol', 'source': ''}"
http://lg-us3.isplevel.com,,,,get,host,cmd,ping,traceroute,http://lg-us3.isplevel.com/ajax.php,United States Florida,"{'host': '', 'cmd': 'host'}"
http://lg-us2.isplevel.com,,,,get,host,cmd,ping,traceroute,http://lg-us2.isplevel.com/ajax.php,United States New Jersey,"{'host': '', 'cmd': 'host'}"
